web-scraper-order,web-scraper-start-url,event,event-href,organizer_link,organizer_link-href,full_description
"1685718920-48","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=3","How to prototype for successful startup product using system thinking","https://www.eventbrite.com/e/how-to-prototype-for-successful-startup-product-using-system-thinking-tickets-638056112007?aff=ebdssbdestsearch","Delft Centre for Entrepreneurship","https://www.eventbrite.com/o/delft-centre-for-entrepreneurship-31811698955","As the design process unfolds, prototyping offers diverse ways in which teams can communicate ideas and understanding to one another and to other stakeholders.  Whether it is in the early stages of exploration, during ideation or towards the finalization of a product, prototyping helps make intentions tangible. It also facilitates the sharing of knowledge. This 120min interactive workshop explores the nature of prototyping as a form of communication and highlights key considerations for teams as they enter concept validation, final user testing and showing viability, functionality and desirability to external stakeholders.After this workshop, you will Understand how prototyping serves as a valuable tool for communication within design teams and with stakeholders and explore how prototypes facilitate sharing ideas, understanding, and knowledge throughout different stages of the design process.learn how prototyping helps transform abstract design concepts and ideas into tangible representationslearn various prototyping methods and techniquesgain insights into the key considerations involved in concept validation and user testing using prototypesapply prototyping principles to real-world projects.Workshop facilitator: Vikki Eriksson is a design researcher at Aalto Design Factory (Finland). As an avid advocate of service design, leveraging creativity and design thinking she collaborates in teaching and research projects within this space. Her research interests include user experience, speculative design and future studies, design for sustainability and design for radical innovation. Vikki is a former tenured member of faculty of the Cape Peninsula University of Technology and director of IDEA Collective, a non-profit focussed on innovation for sustainable development. Her interest in the user experience and service design fields, has resulted in the number of international research projects and a doctorate exploring the socio-technical reality of older adults’ interaction and experiences with online services. Vikki is visiting TU Delft in June 2023 as a part of the ATTRACT project."
"1685718924-49","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=3","9th TiM Seminar (2022-2023)","https://www.eventbrite.com/e/9th-tim-seminar-2022-2023-tickets-642896439557?aff=ebdssbdestsearch","Transmission in Motion","https://www.eventbrite.com/o/transmission-in-motion-17162130817","Feminist Economies Collective creates contexts to break the crisis of imagination in capitalist realism. Together with others we imagine futures in which shared values are no longer primarily appropriated for profit and accumulation of wealth, but open up new perspectives on economic realities. Through this process, we build fragments of new worlds based on feminist values, facilitating local communities, resource sharing, or other forms of collectivity. For this TiM seminar, we focus on blockchain technology and cryptoeconomics. We will attempt to break out of the hypercapitalist imaginaries that usually surround blockchain. While the technology is often framed as exceptional or revolutionary, it usually reproduces the technosolutionism, power dynamics, data capture, and resource depletion familiar from other digital technologies. What is new about blockchain is how it embeds its datafied view of the world into new governance structures that are also capable of more immediate financialisation. This might be reason enough to disengage with the technology or to want to ‘burn blockchain’ entirely, but what if it is here to stay? What if blockchains will become an undeniable part of everyday life in the future? Can we imagine different ways to engage with it that agitate, undermine or decentre the dominant imaginary? Inspired by methods used in speculative design, participants are invited to sketch ideas for shaping different visions for blockchain and cryptoeconomics based on feminist values.No prior knowledge of the workings of blockchain or crypto is needed to participate in the session.The Feminist Economies Collective consists of Ania Molenda and Inte Gloerich and is affiliated with a publication and research platform Amateur Cities. Rather than understanding feminism narrowly as a fight for gender equality, we take a more fundamental value-based approach that imagines an economy based on feminist values such as trust, care, and attention. We create experiments that make such care-ful interpretations of economy more tangible by combining knowledge from architecture, activism, and digital culture.Inte Gloerich is a Phd researcher at Utrecht University and the Institute of Network Cultures, exploring the sociotechnical imaginaries around blockchain technology as they appear in for example memes, start up culture, and art. More generally, she is interested in the way technologies afford particular ways of knowing the world and imagining the future. Side projects focus on topics like space colonisation, artificial intelligence, and feminist economies. She co-edited the MoneyLab Reader 2: Overcoming the Hype and State Machines: Reflections and Actions at the Edge of Digital Citizenship, Finance, and Art. She collaborated with Amateur Cities for the Feminist Finance Zine and Feminist Finance Syllabus. Inte teaches in the Media Studies department of the University of Amsterdam.Ania Molenda is an independent Rotterdam-based researcher, curator and writer. She is a co-founder and director of research and publishing platform Amateur Cities. In her work Ania focuses on the socio-cultural dimension of spatial practices. She is interested in developing new forms of debate that bring different disciplines together. Since 2017, she has been involved in research on technical and cultural aspects of dealing with complex digital archives. Before starting an independent career, Ania worked as a researcher and design teacher at TU Delft Faculty of Architecture (The Why Factory) as well as an architect at MVRDV, Powerhouse Company and SVESMI. In 2019 she was a finalist of the Geert *﻿* To reade more about the event, visit our website!** This seminar is part of the Transmission in Motion seminar (2022-2023): ""Imaginary-Imagination"""
"1685718928-50","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=3","BUS-NL Co-creatie sessie: Vaardigheden duurzame gebouwde omgeving!","https://www.eventbrite.nl/e/tickets-bus-nl-co-creatie-sessie-vaardigheden-duurzame-gebouwde-omgeving-616954125397?aff=ebdssbdestsearch","BuildUpSkills-Nederland","https://www.eventbrite.nl/o/buildupskills-nederland-64296254163","Ben je werkzaam in de gebouwde omgeving? Sluit je dan aan bij de beweging naar een duurzame gebouwde omgeving!Wat is jouw visie op de huidige stand van zaken in onze sector met betrekking tot de energietransitie? Welke vaardigheden zijn er nodig om toekomstige vakmensen in de gebouwde omgeving op te leiden?Tijdens dit event zullen wij met elkaar:De al gerealiseerde projecten en initiatieven in beeld brengen door successen te vieren en geleerde lessen op te halenDe elkaar versterkende transities (energie, materiaal, circulair, digitaal, klimaat, mensgericht) vertalen naar inzicht in welke vaardigheden nodig zijn voor succesvol verduurzamen van de gebouwde omgevingVooruit kijken naar 2030… welke urgenties, kansen en uitdagingen zien we met elkaar?Dit zal de input vormen voor het tweede co-creatie evenement, dat dit najaar zal plaatsvinden. Hierbij ontwikkelen we met elkaar een roadmap voor succesvol bouwen aan vaardigheden voor een duurzame gebouwde omgeving tussen 2023 en 2033!Jouw input is nodig: zet het gelijk in je agenda!Workshops:Workshop 1 -  Status quo: Valideren en in gesprek. Door het BUS NL team is een analyse gemaakt van de huidige stand van zaken in de energietransitie van de gebouwde omgeving. Met als specifieke aandachtspunten: waar staan we nu, waar verwachten we te staan in 2030 en wat betekent dit voor de arbeidsmarkt. Graag gaan we met jullie in gesprek of deze analyse klopt en waar deze nog verbeterd kan worden. Moderatie: Jan CromwijkWorkshop 2 - Skillsmapping: Valideren en in gesprek. Vanuit het BUS NL programma is een analyse gemaakt van de huidige behoeften aan skills om de energietransitie vorm te geven. In deze werksessie nemen we de analyse door en brengen we knelpunten en kansen in beeld. Moderatie: Irene van VeelenWorkshop 3 - Versterken ecosysteem voor vakmanschap in de energietransitie. Er is in Nederland een ecosysteem ontstaan om te werken aan het vakmanschap om de energietransitie vorm te geven. Wat is er nodig om dit ecosysteem te versterken. Hoe doen we dat met elkaar. Moderatie: Ruth MourikWorkshop 4 - De LLO-Katalysator: nu en in de toekomst fit voor werk. De LLO-Katalysator is een meerjarig programma waarmee onderwijsinstellingen vanuit middelbaar beroepsonderwijs, hogescholen en universiteiten een stevige impuls geven aan Leven Lang Ontwikkelen (LLO), zowel landelijk als in de regio’s. Het doel van de LLO-Katalysator is om organisaties en professionals continu te laten aansluiten op een snel veranderende samenleving en arbeidsmarkt. Deze zomer gaat de LLO-Katalysator officieel van start met een pilot in de energie- en grondstoffentransitie. Moderatie: Antoine Heideveld; Sprekers: Rini Romme en Jeroen SchilderWorkshop 5- Toekomstgericht vakmanschap in de energietransitie: Een roadmap voor de komende 10 jaar.	Het BUS NL programma werkt na de zomer aan een nieuwe roadmap voor het werken aan vakmanschap in de energietransitie. Wat zijn de grootste witte vlekken op dit moment? Wat is de kern van de roadmap? Moderatie: Lisanne DorlasSchuif aan voor een gratis netwerklunch van 13:00 tot 14:00!**No-show beleid:Wij rekenen natuurlijk op je komst wanneer je je voor een bijeenkomst hebt aangemeld. Mocht je onverhoopt toch niet kunnen komen naar een gratis bijeenkomst, dan kan je je aanmelding annuleren tot 48 uur voor aanvang van de bijeenkomst. Je dient jezelf altijd per e-mail af te melden (d.mazzini@isso.nl). Meld je jezelf binnen 48 uur af of ben je zonder bericht afwezig, dan word je als deelnemer eenmalig een bedrag van EUR 30,- in rekening gebracht en ontvang je hiervoor een factuur. Je mag je altijd laten vervangen door een collega. Dit kost niets extra’s. Wel is het vriendelijke verzoek om dit vooraf te melden.Wat is de BuildUpSkills-Nederland?BuildUpSkills-Nederland is een project met financiering vanuit Europa en is bedoeld om het werken aan skills voor de energietransitie in Nederland weer verder vorm te geven. Meer hierover vind je op https://buildupskillsnederland.nl/"
"1685718932-51","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=3","Walk In Urban Sustainable Wine Tastings","https://www.eventbrite.nl/e/tickets-walk-in-urban-sustainable-wine-tastings-484267114977?aff=ebdssbdestsearch","Wines Unlimited","https://www.eventbrite.nl/o/wines-unlimited-51470004533",""
"1685718936-52","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=3","Front End and Sustainable Code","https://www.eventbrite.nl/e/front-end-and-sustainable-code-tickets-618918811827?aff=ebdssbdestsearch","Dyflexis","https://www.eventbrite.nl/o/dyflexis-58563262183","Mark Thursday June 15th in your calendar for our upcoming Dyflexis Tech conference! Let’s talk about the birds and the bees : how does our application impact the environment? Can saving a click in the workflow really make a difference? Join us to find out! There will be plenty of opportunity to talk about this topic. Don’t leave straight after the presentation! Take the opportunity to network and further the discussion.  We can't wait to see all of you there!The talk will be held at the Dyflexis office:Located in: BINK36Address: Binckhorstlaan 36, M449, 2516 BE Den HaagParking: Parking is available at the address. Parking tickets will be validated.Register here: Eventbrite: Front End and Sustainable Code Linkedin: Dyflexis Technologies on LinkedIn: DDD and Legacy Code Schedule18:00 - 19:00 - Doors open & Food19:00 - 19:30 - Introducing the Tech meetings @dyflexis19:30 - 20:30 - Main presentation by Robert Roose20:30 - 21:00 - Trailblazer presentation by Bas Kievits21:00 - 22:00 - Round up and start of Social"
"1685718940-53","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=3","Dakopbouw: vloek of zegen","https://www.eventbrite.com/e/tickets-dakopbouw-vloek-of-zegen-619788242317?aff=ebdssbdestsearch","Monumentenzorg & Welstand van de gemeente Den Haag","https://www.eventbrite.com/o/monumentenzorg-amp-welstand-van-de-gemeente-den-haag-64588334513","Symposium over de Haagse dakopbouwen met interessante sprekers en een paneldiscussieInloop: 14.45
tijd 15.00-17.00
Met aansluitend de uitreiking van het jaarverslag van de Welstands- en Monumentencommissie 2021-2022 aan de Wethouder. Afgesloten met een borrel."
"1685718944-54","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=3","Seminar DWE: SDE, hoge energieprijzen en de verduurzaming vasthouden","https://www.eventbrite.nl/e/tickets-seminar-dwe-sde-hoge-energieprijzen-en-de-verduurzaming-vasthouden-637109480607?aff=ebdssbdestsearch","Projectgroep Duurzame Warmte en Elektriciteit","https://www.eventbrite.nl/o/projectgroep-duurzame-warmte-en-elektriciteit-43084302663","Welkom bij het SDE++-seminar van de Projectgroep Duurzame Warmte en Elektriciteit. We zijn verheugd u uit te nodigen op een inspirerende bijeenkomst, waarbij we ons richten op het actuele thema ""SDE, hoge energieprijzen en de verduurzaming vasthouden: van fossiel naar (duurzame) CO2-vrije warmte"". We hebben een zeer inspirerende locatie gevonden, namelijk de technische labs van TNO in Petten waar u voor het eerst een stoomwarmtepomp kunt zien!  Het event wordt georganiseerd in samenwerking met TNO en Standard Fasel. De huidige tijd kenmerkt zich door aanzienlijke stijgingen van de energieprijzen, waardoor de urgentie om duurzame oplossingen te omarmen nog groter wordt. Tegelijkertijd is het behouden van de ingezette verduurzaming van essentieel belang om de doelstellingen voor een CO2-vrije warmtevoorziening te realiseren. De druk om de CO₂-uitstoot te verminderen neemt toe en er is nog steeds veel werk te verzetten om de energietransitie op schema te houden. In dit seminar gaan we daarom dieper in op de nieuwste ontwikkelingen van technieken en SDE++ om de versnelling van de verduurzaming vast te houden. We hebben een boeiend programma voor u samengesteld, vol met inzichten, innovaties en mogelijkheden. Het event vindt plaats op donderdag 29 juni 2023, vanaf 12:00 uur. De dag begint met een heerlijke lunch, waarbij u de gelegenheid heeft om te netwerken en kennis te maken met uw mededeelnemers. Het is een uitgelezen kans om contacten te leggen en ervaringen uit te wisselen met gelijkgestemde professionals uit de sector.Na de lunch trappen we af met een introductie door BlueTerra/Projectgroep DWE. Zij zullen u meenemen in een verhaal over duurzame energieopwekking en de ontwikkelingen op het gebied van de SDE++-regeling. U krijgt inzicht in de effecten van schaalgrootte van projecten binnen de SDE en maakt kennis met nieuwe technieken die een belangrijke rol kunnen gaan spelen in de transitie naar een duurzame toekomst.Het Planbureau voor de Leefomgeving (PBL) zal vervolgens een vooruitblik geven op technieken, hekjes van de SDE++ en E-prijzen. U krijgt een overzicht van de mogelijkheden en uitdagingen rondom warmtepompen, elektrolysers, E-boilers en het benutten van restwarmte. Een waardevolle sessie waarin u inzichten opdoet die u kunt toepassen voor eigen toekomstige projecten.Daarna is het de beurt aan het Nationaal Groenfonds. Zij zullen u informeren over het ontwikkelen van groene energieprojecten en de rol van banken als financiers. Ook zal er speciale aandacht worden besteed aan de uitdagingen met betrekking tot de hoge prijzen in de sector. U krijgt inzicht in de aanpak en oplossingen die worden gehanteerd door fondsen en banken om duurzame projecten haalbaar te maken.TNO en Standard Fasel zullen u vervolgens meenemen in de wereld van de nieuwste generatie warmtepompen en de toepassing ervan in verduurzamingsprojecten. U krijgt een gedetailleerde toelichting op de stoomwarmtepomp en andere innovatieve technologieën die bijdragen aan een duurzamere energievoorziening. Een sessie vol praktische kennis en waardevolle inzichten.Na deze informatieve presentaties is het tijd voor een rondleiding over het terrein van TNO. In groepen maakt u een inspirerende reis langs drie laboratoria: het Warmtepompen-lab (waar Standard Fasel’s nieuwste stoom warmtepomp wordt gepresenteerd), het lab voor CO₂-afvang en het lab voor elektrolysers. U krijgt de unieke kans om te zien hoe deze geavanceerde technologieën worden ontwikkeld en toegepast in de praktijk.Tot slot nodigen wij u uit om de dag af te sluiten met een gezellige netwerkborrel. Hier heeft u de gelegenheid om informele gesprekken aan te gaan of te vervolgen na de lunch, ervaringen te delen en nieuwe connecties te leggen. We willen u eraan herinneren dat het SDE++ Seminar van Projectgroep Duurzame Warmte en Elektriciteit plaatsvindt op donderdag 29 juni 2023, vanaf 12:00 uur. De locatie is Westerduinweg 3, 1755 LE Petten. We kijken ernaar uit u te verwelkomen op deze inspirerende dag vol kennisuitwisseling en nieuwe inzichten. Moge dit seminar bijdragen aan uw persoonlijke en professionele groei op het gebied van duurzame warmte. Tot ziens op 29 juni!Programma: 12:00 – 12:45 Inloop / Lunch12:50 – 13:10 BlueTerra: Intro en SDE-verhaal (toelichting schaalgrootte en nieuwe technieken)13:10 – 13:35 PBL: vooruitblik met technieken, hekjes en E-prijzen (Warmtepompen, elektrolysers, E-boilers, restwarmte)13:35 – 14:00 Nationaal Groenfonds: Groen Energieproject ontwikkelen en bank als financiers: hoe wordt omgegaan met hoge prijzen? 14:00 – 14:30 Pauze14:30 – 15:15/30: TNO en Standard Fasel: toelichting nieuwe lichting warmtepompen/stoomwarmtepomp en inzet bij verduurzaming Nederland15:30 – 16:30 Rondleiding terrein TNO langs drie labs (WP-lab (Standard Fasel’s locatie), CO₂ afvang, Elektrolysers)16:30 – 17:30 Netwerkborrel Datum en locatie: Datum: Donderdag 29 juni 2023 vanaf 12:00 uur. Locatie: Westerduinweg 3, 1755 LE PettenKosten: Leden Projectgroep DWE: GratisNiet-leden: Early Bird: €145,-, daarna €245"
"1685718952-55","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=2","Female Ventures Monthly Networking Drinks - 2023","https://www.eventbrite.com/e/female-ventures-monthly-networking-drinks-2023-tickets-510877818307?aff=ebdssbdestsearch","Female Ventures Rotterdam","https://www.eventbrite.com/o/female-ventures-rotterdam-31823873585","Female Ventures is excited to host monthly networking drinks in Amsterdam, Rotterdam, Delft/The Hague and Utrecht! An approachable way to meet up and build new connections 😀 Will you join us?📅 Date: every third Thursday of the month⌚ Time: 18:00 onwards🌍 ROTTERDAM location: The Sandbox at Samuel Soesmanstraat 154, 3015 GL Rotterdam🍺 Drinks are at your own expense, we're looking for partners to sponsor our meetups!Why you should join Are you looking for like-minded people and interested in making meaningful connections with those in your community?Are you looking to build your existing network and find new potential clients, partners and/or founders?Are you looking for a boost of empowerment, a second outsider's perspective on your current topic or just fancy a chat?If one of the questions resonates with you, please reserve your spot and we are looking forward to seeing you!Note: We would like to keep you updated through our (bi-monthly) newsletter. Please click here if you want to receive our latest news in your mailbox.Note: We'd like to inform you that during our physical events some pictures may be taken and therefore may contain your image. Please notify us at the start of an event if you prefer not to be pictured/recorded."
"1685718956-56","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=2","Green Data Center Conference x Fiber Vakdag","https://www.eventbrite.nl/e/tickets-green-data-center-conference-x-fiber-vakdag-628514211927?aff=ebdssbdestsearch","Dutch Data Center Association","https://www.eventbrite.nl/o/dutch-data-center-association-7898877790","Al jaren zijn de Green Data Center Conference en de Fiber Vakdag dé toonaangevende evenementen binnen de digitale sector. Daarom  komen de datacenter- en de glasvezelindustrie  nu voor het eerst samen op woensdag 11 oktober in de Jaarbeurs in Utrecht.De Green Data Center Conference is de jaarlijkse bijeenkomst van datacenters en haar stakeholders omtrent duurzaamheid en efficiëntie binnen de datacenterbranche. Vorig jaar kwamen meer dan 400 stakeholders samen om te praten over verduurzaming van de datacenter sector en de inzet van datathermie.De Fiber Carrier Association organiseert jaarlijks de Fiber Vakdag. De afgelopen jaren werd deze dag beoordeeld met een 8,0 door zowel bezoekers als sponsoren. Tijdens de Fiber Vakdag komen alle belangrijke spelers uit de glasvezelsector samen voor de laatste trends en ontwikkelingen.DoelgroepD﻿e conferentie verwacht zo'n 600. De Green Data Center Conference en Fiber Vakdag zullen simultaan plaatsvinden op dezelfde locatie. Het programma wordt ingericht op beide doelgroepen. De beursvloer zal bestaan uit exposanten uit zowel de datacenter als de glasvezelsector. V﻿oor meer informatie kijk op:G﻿reen Data Center Conference: www.greendatacenters.nlF﻿iber Vakdag: fibercarriers.nl/fiber-vakdagTijdens de conferentie kan er geluid-, foto-, en/of beeldopnamen worden gemaakt die later kunnen worden gebruikt in publicaties of andere uitingen van Dutch Data Center Association of Fiber Carrier Association. Op de foto- en beeldopnamen kunt u herkenbaar in beeld worden gebracht. De foto- en beeldenopnamen worden niet geanonimiseerd voorafgaand aan het gebruik hiervan. Door deelname aan het evenement gaat u hiermee akkoord."
"1685718960-57","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=2","Earth Charter Day: Our Common Agenda","https://www.eventbrite.nl/e/tickets-earth-charter-day-our-common-agenda-641188721727?aff=ebdssbdestsearch","Worldconnectors affiliate Earth Charter","https://www.eventbrite.nl/o/worldconnectors-affiliate-earth-charter-47383789863","Op 29 juni vindt de Roundtable Our Common Agenda plaats. Tijdens deze dag zullen we ook Earth Charter Day vieren, de wereldwijde viering van de lancering van het Earth Charter. Alle leden en vrienden zijn hiervoor van harte uitgenodigd op de prachtige locatie Landgoed Zonheuvel in Doorn.Om 16:30 opent voorzitter Kathleen Ferrier het event met toast en welkomstwoord. Het programma omvat inspirerende sprekers en interactieve break-out sessies rondom het thema Our Common Agenda. Verder kun je genieten van een heerlijke Future Proof maaltijd en staat een ""bosbad"" door ""het bos dat van zichzelf is"" op de planning.  Verdere informatie over sprekers en het programma volgt snel. Als tegemoetkoming in de kosten voor de maaltijd en het bijzondere programma, bedraagt een ticket slechts €35,- voor een jongere/student, €55,- voor leden en €65,- voor genodigde relaties. Wil je graag iemands deelname sponsoren? Dit kan! Koop hiervoor een extra ticket. Mocht de tegemoetkoming een belemmering zijn voor deelname, neem dan contact op met het secretariaat via roundtable@worldconnectors.nl."
"1685718964-58","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=2","Ondernemer en Ambtenaar voor elkaar","https://www.eventbrite.nl/e/tickets-ondernemer-en-ambtenaar-voor-elkaar-640482579637?aff=ebdssbdestsearch","Gemeente Vijfheerenlanden","https://www.eventbrite.nl/o/gemeente-vijfheerenlanden-66232896423","Aanmelden:Meld je nu aan voor dit inspirerende evenement en ontdek hoe jouw betrokkenheid kan bijdragen aan een bloeiende  samenwerking tussen ondernemers en ambtenaren en een duurzame gemeente Vijfheerenlanden. Locatie: Gemeentehuis Vianen. Voorstraat 30Parkeren: Evenemententerrein VianenKanaalweg, 4132 AE Vianen (8 min lopen)Sprekers:Berend & Gwendolyn, twee gedreven masterstudenten circulaire economie, hebben de afgelopen 9 maanden nauw samengewerkt met een kernteam van duurzame ondernemers en ambtenaren van de gemeente Vijfheerenlanden. Ze hebben een innovatieve oplossing ontwikkeld om de samenwerking tussen ondernemers en ambtenaren te versterken.""Agenda: Woensdag 14 juni15.30 - 15.45  Inloop15.45 - 16.15  Presentatie16.15 - 17.00  Interactief17.00 - 17.30 Netwerkborrel"
"1685718968-59","https://www.eventbrite.com/d/netherlands--amsterdam/sustainability/?page=2","Airport Technology Lab (ATL) Showcase and Hackathon Event","https://www.eventbrite.co.uk/e/tickets-airport-technology-lab-atl-showcase-and-hackathon-event-575726412197?aff=ebdssbdestsearch","ROTTERDAM THE HAGUE INNOVATION AIRPORT","https://www.eventbrite.co.uk/o/rotterdam-the-hague-innovation-airport-56423689283","Digital Airports as a SolutionAirport Technology Lab (ATL) Showcase(hybrid) and Hackathon EventJune 8 – 9 Join us for two exciting days filled with insightful presentations and engaging roundtable discussions at the Airport Technology Lab Showcase event. The event takes place on Thursday 8 and Friday 9 June online and at Albeda Rotterdam The Hague Airport College in Rotterdam.ATL is one of the current projects at RHIA, who is a community of companies, research institutions and governments. Together we are committed to the transition to a cleaner, quieter and sustainable future of aviation.The ATL is a digital driven field-lab at RTHA in which different parties can develop and test products and services. We'll be showcasing the ATL innovative project results and solutions that have been developed over the past few years and we will explore ways to transition towards future proof digital interactive airports. ThemesSustainability - (Sustainable Aviation, Travel and Mobility)Digitalisation- (Global Testbed and Data Space for Sustainable, Safe and Seamless Travel)Co-creation- innovation - (International Collaboration with EU Data Spaces / Hubs for Tourism, Mobility, Smart Cities and Green Deal)This event is a great opportunity to get together, share knowledge, get inspired, and meet like-minded professionals.On Thursday the 8th of June the focus is mainly on the results and outcome value of the ATL projects of past years. The day after on the 9th we look forward to new opportunities for innovation and how an extended ATL consortium could launch new relevant digitization projects.Mark your calendars and join us on this inspiring journey to help shape the future of travel.T﻿his is a hybrid event!  See register linkM﻿ore programme info.HackathonAre you ready to put your skills to the test and create something truly innovative? Join us for our upcoming hackathon, which is all about creating Safe, Seamless & Sustainable Passenger Journeys. This event is the perfect opportunity for developers, students, entrepreneurs, and industry experts to collaborate and work towards enhancing the passenger experience while keeping in mind what’s needed to meet our sustainability targets.We're looking for game-changing solutions that redefine the way we travel. Whether it's developing wallet interoperability, revolutionizing the end-to-end passenger experience, or introducing biometric onboarding and proofing at checkpoints and gates, the possibilities are endless! We welcome anyone with an interest in technology, transportation, or sustainability to join us for this exciting event. Whether you're a seasoned hackathon veteran or new to the scene, there's something for everyone at this event.There will be prizes for the best projects, as well as opportunities to connect with industry experts and potential investors who are keen to learn more about their innovative ideas.Y﻿ou can register for one or two days event, and separate for the two days hackathon!The hackathon is  in person, and  online possible!M﻿ore info about the hackathon.Together with our partners, the Technology Lab (ATL) is committed to developing, testing and demonstrating innovative products and services for airports, including digitizing everything that happens at airports and applying Artificial Intelligence.ATL is financed by Kansen voor West II and ERDF."
