web-scraper-order,web-scraper-start-url,event,event-href,organizer_link,organizer_link-href,full_description
"1685651387-29","https://www.eventbrite.com/d/wa--seattle/climate/?page=2","Behind the Scenes Tour: Gardening for Mental Health","https://www.eventbrite.com/e/behind-the-scenes-tour-gardening-for-mental-health-tickets-623326134247?aff=ebdssbdestsearch","Lakewold Gardens","https://www.eventbrite.com/o/lakewold-gardens-44208467113","J﻿oin us for our July Behind the Scenes Tour at 11:00 am on Saturday July 15th, hosted by Horticulturalist Brianna Ybarra. Brianna will share concepts from as a Forest Bathing docent-in-training as well as many practical techniques and insights. Participants will come away with a deeper understanding of how spending time in a garden or green space can be a vital part of fostering mental health & overall wellness.Our Behind the Scenes Tours are monthly tours hosted by Lakewold staff members where we explore specific topics related to the plant collection, design elements and garden practices. On these casual walks staff might share updates on renovation projects, provide maintenance tips and tricks, and/or discuss how we are adapting the garden to climate change. Bring your questions as there will be plenty of time for conversation.S﻿pace is limited to 12 participants, so register soon if you're interested."
"1685651392-30","https://www.eventbrite.com/d/wa--seattle/climate/?page=2","Change Happens—How to Lead Your Team Through Change","https://www.eventbrite.com/e/change-happenshow-to-lead-your-team-through-change-tickets-627365165097?aff=ebdssbdestsearch","Express Employment Professionals of Kitsap","https://www.eventbrite.com/o/express-employment-professionals-of-kitsap-33444003661","“Change” is the one constant we see daily in this current work environment. People process and handle change differently which defines their “change style.” Being aware of your change style and the change styles of your staff will make leading them through change more positive and productive. In this program you will: Discover your own change style and how you handle change as a leader Learn how to collaborate better with change styles that differ from yours Learn the five-phase approach to help make change more pleasant Lean how to Improve you team’s productivity while implementing changesEffective leaders know their team members very well and how to motivate and lead them through changes in a positive way which actually helps drive the organization forward.This program has been preapproved for 1.5 credit hours with SHRM and HRCI.This webinar will not be recorded, so be sure to add this event to your calendar."
"1685651396-31","https://www.eventbrite.com/d/wa--seattle/climate/?page=2","SheJumps x AAI | 2 Day Learn to Lead in North Bend | WA","https://www.eventbrite.com/e/shejumps-x-aai-2-day-learn-to-lead-in-north-bend-wa-tickets-601795144477?aff=ebdssbdestsearch","SheJumps","https://www.eventbrite.com/o/shejumps-5242771289","**T﻿his course is being offered in partnership between SheJumps and Alpine Ascents. Please visit the Alpine Ascents website to register for the course.  When you register, please note ""SheJumps"" in the ""Notes for Program Staff"" section. This course costs $500. This page is intended only to promote the event. Registration MUST be completed through AAI **Join SheJumps and Alpine Ascents International for a weekend of learning to lead!Our 2-day Learn to Lead Course is an excellent next step for graduates of our Intro to Outdoor Rock Climbing course or for experienced gym climbers who are looking to transition into leading outside. After taking this course, you will have the tools and experience to safely lead sport climbs outside. We will also introduce placement of traditional rock gear (cams, nuts) and the process of building equalized and SERENE gear anchors.We often use Little Si and Exit 38 in North Bend, WA as a classroom for this course, which are located just 30 miles outside Seattle. If the weather does not allow for us to use this venue, we shift to the eastern side of the state utilizing drier climate at either Vantage or Leavenworth climbing venues. SKILLS COVEREDEquipment considerationsLead belayingEvaluation of bolts and fixed anchorsTop Rope Anchor constructionCleaning anchorsFallingHow to safely retreat from a climbTrad gear placementGear anchor constructionPREREQUISITESComfortable climbing 5.7 on top ropeExperience belayingPlease note that the course cost does not include guide gratuities. You are under no obligation to tip the guides, but 10-15% of the course cost is highly recommended. The guides pool tips and accept cash or Venmo. We recommend tipping $25-$50 for this course. **T﻿his course is being offered in partnership between SheJumps and Alpine Ascents. Please visit the Alpine Ascents website to register for the course.  When you register, please note ""SheJumps"" in the ""Notes for Program Staff"" section. This course costs $500. This page is intended only to promote the event. Registration MUST be completed through AAI **-﻿--All participants attending this event must agree to the SheJumps COVID of Conduct.All participants must sign the SheJumps Participant Waiver prior to participating in this event.---SheJumps believes in recreating responsibly… with maps! We are happily partnered with onX Backcountry, a map app that does it all. The numerous app features allow users to view trail guides, 3D maps for hiking and skiing, slope aspects and angles, satellite and topographic maps, nationwide avalanche forecasts, snow accumulations with SNOTEL data, wind and weather forecasts, and more! Going out of service? You can download maps for offline use, no service necessary! As long as you have power, you can have all the maps you need at your fingertips.Exclusive Offer: Free 1-Month Premium Trial (for new users)As our exclusive navigation partner, onX Backcountry will provide the SheJumps community with a free month-long trial and 20% off an annual membership. Additionally, a portion of each membership will be donated back to SheJumps to support the organization’s mission. By putting adventure information at your fingertips, onX Backcountry hopes to inspire girls and women across the country to experience nature, whether on trail or snow.-﻿--SheJumps increases the participation of women and girls in outdoor activities to foster confidence, leadership, and connection to nature and community through free and low-cost outdoor education.SheJumps is an inclusive organization. We welcome all women and girls—transgender and cisgender, as well as non-binary people.SheJumps strives to fight against racism and acknowledges that our events and programs take place on traditional, unceded Indigenous lands.Follow SheJumps:FacebookInstagramwww.shejumps.org"
"1685651401-32","https://www.eventbrite.com/d/wa--seattle/climate/?page=2","Behind the Scenes Tour: Adjusting Maintenance Practices to the Site","https://www.eventbrite.com/e/behind-the-scenes-tour-adjusting-maintenance-practices-to-the-site-tickets-623319404117?aff=ebdssbdestsearch","Lakewold Gardens","https://www.eventbrite.com/o/lakewold-gardens-44208467113","J﻿oin us for our June Behind the Scenes Tour at 11:00 am on Sunday June 18th, hosted by Lead Horticulturalist Kristine Dillinger. Kristine will share details and answer questions about the many processes we've implemented to ensure Lakewold is beautiful year-round in our changing climate.Our Behind the Scenes Tours are monthly tours hosted by Lakewold staff members where we explore specific topics related to the plant collection, design elements and garden practices. On these casual walks staff might share updates on renovation projects, provide maintenance tips and tricks, and/or discuss how we are adapting the garden to climate change. Bring your questions as there will be plenty of time for conversation.S﻿pace is limited to 12 participants, so register soon if you're interested."
"1685651405-33","https://www.eventbrite.com/d/wa--seattle/climate/?page=2","Teaching Climate Change and Ocean Acidification","https://www.eventbrite.com/e/teaching-climate-change-and-ocean-acidification-tickets-551789877377?aff=ebdssbdestsearch","Padilla Bay National Estuarine Research Reserve","https://www.eventbrite.com/o/padilla-bay-national-estuarine-research-reserve-10922768887","Participants in this workshop will: • Gain knowledge of climate change and ocean acidification in the Pacific Northwest. • Explore sources of local environmental data and work towards incorporating data into inquiry-based science learning experiences.   • Receive materials and activities in the Ocean Sciences Sequence (OSS) curriculum on Climate Change developed by UC Berkeley Lawrence Hall of Science What you will receive: 15 STEM Clock Hours (free) Ocean Sciences Sequence curriculum ($200 value)Lunch and light refreshments$100 stipend upon implementation in your classroomQuestions? Call or email: Susan Wood, swood@padillabay.gov (360) 428-1066"
"1685651409-34","https://www.eventbrite.com/d/wa--seattle/climate/?page=2","Farm to Table Winemaker's Dinner | Featuring Della Terra & Orenda Winery","https://www.eventbrite.com/e/farm-to-table-winemakers-dinner-featuring-della-terra-orenda-winery-tickets-633328571807?aff=ebdssbdestsearch","Della Terra","https://www.eventbrite.com/o/della-terra-14728494784","Join us for an unforgettable winemaker's dinner, hosted by Della Terra and Orenda Winery.Our multi-course chef’s tasting dinners feature the finest and freshest ingredients of the moment from the local harvest. Savor the local flavors with carefully created dishes, in a hyper-seasonal and local tasting menu created by Della Terra Chef Cody Castiglia.The five course meal will be paired with Orenda wines, selected and served by the winemakers, Samantha and Xander Kent. Tickets will go quickly, act now to reserve your space.About Della Terra:Food, From The EarthMeaning “from the earth”, Della Terra is a full service caterer serving Snohomish County, the Eastside, and Greater Seattle Area. We offer the true farm-to-table dining experience, paired with warm authentic hospitality, for groups of all sizes. We believe that food is best when it is made from scratch, from whole ingredients that are carefully sourced from local farms and producers, many of which are located right down the road from our kitchen in Snohomish. We carefully source the finest and freshest ingredients available from the local harvest, resulting in better tasting and better-for-you food that benefits the environment and the local economy.Led by 425 Magazine’s Best Chef for 2020, Chef/Owner Cody Castiglia, Della Terra specializes in catering weddings and special events. To book your wedding or event, visit dellaterra425.com/contactAbout Orenda Winery:Orenda (n.) The Balance of Energy between all thingsLocated on a historic farm estate, Orenda winery blends rustic-charm with classic-elegance. Orenda is the perfect location for your event.Orenda Winery brought together three friends with a shared commitment—to build community and to bring Orenda to winemaking. We believe wine should maintain a balance between bold and subtle flavors. To execute this vision, we have partnered with some of the highest elevation vineyards in Washington state in both Yakima Valley and Columbia Valley. High elevation provides a cool climate with late ripening fruit. This allows the grapes more time to mature, making wine less bold and significantly more subtle than wines from warmer regions. When aged in small French oak barrels, the results are complex, dynamic flavors reminiscent of an old-world style rarely found in Washington wines."
"1685651413-35","https://www.eventbrite.com/d/wa--seattle/climate/?page=2","2023 Washington State Solar Summit","https://www.eventbrite.com/e/2023-washington-state-solar-summit-tickets-638361806347?aff=ebdssbdestsearch","Solar Washington","https://www.eventbrite.com/o/solar-washington-48770277813","Hosted by Solar Washington since 2015, the Washington State Solar Summit is an important annual information gathering and networking event for industry stakeholders including manufacturers, installers, utilities, municipalities, legislators/policy makers, educators, students, tribal members, advocacy organizations/nonprofits, distributors, engineers, financial lenders, consultants and more. The Solar Summit attempts to tackle the most timely issues and most talked about conversations surrounding solar energy and solar adoption in Washington. The Washington State Solar Summit is the must-attend business conference for anyone engaged in solar deployment, education and advocacy in Washington state."
"1685651418-36","https://www.eventbrite.com/d/wa--seattle/climate/?page=2","Elizabeth Clark-Stern with Nisi Shawl — 'The Language of Water'","https://www.eventbrite.com/e/elizabeth-clark-stern-with-nisi-shawl-the-language-of-water-tickets-623297368207?aff=ebdssbdestsearch","Third Place Books","https://www.eventbrite.com/o/third-place-books-30353358534","Third Place Books welcomes author Elizabeth Clark-Stern to our Lake Forest Park store! Clark-Stern will be presenting her new book, The Language of Water, and will be joined in conversation by author Nisi Shawl. This event is free and open to the public. Registration is required in advance.This event will include a public signing and time for audience Q&A. Sustain our author series by purchasing a copy of the featured book!Click here for more about our COVID-19 policies for in-person events.Having trouble registering? See Eventbrite's troubleshooting FAQ here.Tickets:This event is free to attend. Registration is required in advance.About The Language of Water. . .The dawn of the twenty-second century finds women in a new world where water ---the lack of it, or the over-abundance of it—shapes their inner and outer lives. Sara turns eighteen and longs to join the all-women’s Kurdish army to wrestle control of the headwaters of the Euphrates River from the grip of Turkiye’s first woman President, calling who calls herself “Ataturka.” These two women share a common enemy that has infected the globe: climate despair. And yet, in the darkest hour there is cause for hope. A new technology born of the secret substances of the Earth, could transform the planet. Only the power structures of humanity stands in the way. Can Sara and Ataturka help one another create a new form of power defined by the depth and scope of their hearts, or will the Water War bitterly divide them? Will their passion for life, for love, for a world where all living things can flourish pull them down into the darkest cavern of the human soul, or catapult them to the stars?Elizabeth Clark-Stern grew up writing stories and plays, which ultimately led to a career as a television screenwriter. Her produced credits include the critically acclaimed All I Could See from Where I Stood (PBS), Having Babies II (ABC), and Help Wanted (CBS), the latter nominated for an Emmy. She is particularly proud of an independent documentary, Home from the Eastern Sea, which she wrote and co-produced with an all-female creative team. The film was honored with a NAFTA American Scene Award, and a Cine Golden Eagle. In tandem with screenwriting, she worked on novels, drawn to the duel reality of inner and outer life. This eventually led to a new calling as a psychotherapist. She worked with the most vulnerable populations, seeing first-hand the tragic impact of class, race, gender, and mental health inequality. This work brought her writing to a whole new level, a world of symbols and archetypal forces not limited to the conventions of time and space. She was presented with an Achievement in the Arts Award from the Seattle Psychoanalytic Community for producing and publishing four plays and Soul Stories, a collection of two novellas. Elizabeth’s dearest treasure is her loving and laughing family.Nisi Shawl is the author and editor of over a dozen books of speculative fiction and related nonfiction, including the Nebula Award finalist novel Everfair, two volumes of the Locus, FIYAH, and World Fantasy Award-winning New Suns anthology series, and their first story collection Filter House, published by Aqueduct Press in 2008 and co-winner of the 2009 Otherwise Award. Our Fruiting Bodies is Aqueduct’s newest collection of Shawl’s enticingly weird work.About Third Place BooksFounded in 1998 in Lake Forest Park, Washington, Third Place Books is dedicated to the creation of a community around books and the ideas inside them. With locations in Lake Forest Park and Seattle's Ravenna and Seward Park neighborhoods, Third Place Books is proud to serve the entire Seattle metro area. Learn more about their event series at thirdplacebooks.com/events."
"1685651423-37","https://www.eventbrite.com/d/wa--seattle/climate/?page=2","21 Acres Specialty Farm Tour: Pollinators","https://www.eventbrite.com/e/21-acres-specialty-farm-tour-pollinators-registration-633516062597?aff=ebdssbdestsearch","21acres","https://www.eventbrite.com/o/21acres-16769600203","Led by 21 Acres Restoration Ecologist Jess Chandler, this special Farm Tour offers an exciting opportunity to learn about the relationships between pollinators, farming, and natural environmental systems. Experience firsthand the crucial role that pollinators play in our ecosystem and gain insights into the plight of bees in a world facing climate change, while exploring ways to protect them for generations to come. You will also learn about our bee-friendly farming practices, including how we prioritize the health and well-being of our pollinator friends. We will tour the farm and show off small and large pollinator interventions made in the last three years on the 21 Acres Campus while sharing tips on how you can support pollinators in your own backyard.Bring your questions! This interactive hour will be held in person on the 21 Acres campus. Details for meeting will be provided via Eventbrite after registration. The Farm Tour is not ADA Accessible. Dress for the weather; wearing boots or shoes you don't mind getting muddy is strongly recommended.The 21 Acres Center for Local Food & Sustainable living is a global leader in sustainable & regenerative practices, serving as a living laboratory and learning center for conscious consumers who want to learn new, more sustainable ways of living."
"1685651428-38","https://www.eventbrite.com/d/wa--seattle/climate/?page=2","A very special screening of Wild Beauty: Mustang Spirit of the West","https://www.eventbrite.com/e/a-very-special-screening-of-wild-beauty-mustang-spirit-of-the-west-tickets-637843425857?aff=ebdssbdestsearch","Animal Wellness Action and The Center for a Humane Economy","https://www.eventbrite.com/o/animal-wellness-action-and-the-center-for-a-humane-economy-65589755733","Animal Wellness Action and The Center for a Humane Economy proudly present a very special screening of Wild Beauty: Mustang Spirit of the West, winner of the 2022 Boston Film Festival's Best Documentary Film award. Enjoy this groundbreaking film and get swept up into the world of the wild ones. Through this cinematically stunning, immersive experience that leads the viewer through what it is like to be out on the range, or literally amongst a herd of galloping horses, this innovative footage of mustangs— eliciting their joys, families, hardships and plight— will take your breath away. Filmmaker Ashley Avis and crew went on a multi-year expedition to uncover the truth about the fate of our wild horses before they disappear forever.  Included in your ticket purchase is access to our exclusive talk and Q&A session with filmmaker Ashley Avis, and Scott Beckstead, of Animal Wellness Action.	Starting at 4 pm, there will be a special Wild Beauty and Black Beauty poster signing by the filmmaker, herself, in the foyer, with doors opening at 4:30pm. A half-hour discussion with Ashley Avis and Scott Beckstead will immediately follow beginning around 6:30 pm. Ashley and Scott will talk and answer questions about issues facing horses today in the United States.   When: June 17, 2023. Doors open at 4:00 p.m. for a 4:30 p.m. start time. Where: SIFF Film Center, 305 Harrison St, Seattle, WA 98109 Price: $15 early-bird pricing BONUS! Recipients of this email can enter code AWA during checkout to receive a $3 discount from the ticket price!  No refunds. Note that the SIFF Film Center is a single-venue state-of-the-art 90-seat jewelbox cinema located on the Seattle Center campus, adjacent to the Vera Project and Climate Pledge Arena near the corner of Republican and Warner. While there are multiple public transportation options, here, SIFF Film Center , and ample 4-hour parking, there are Jurassic World shows at Climate Pledge the weekend of June 17, so please allow plenty of time and arrive early to this family-friend event. We expect the event to sell out, so please get your ticket today!! Ashley Avis is an American director, screenwriter, and producer of six feature films and over 100 commercials to date. A passionate advocate for horses, she is also the Founder & President of 501c3 nonprofit The Wild Beauty Foundation. She recently wrote, directed, and edited BLACK BEAUTY for Disney+ starring Oscar winner Kate Winslet, Mackenzie Foy, and Iain Glen. In 2019, Ashley embarked on what would become a five-year long passion project in her award-winning documentary WILD BEAUTY: MUSTANG SPIRIT OF THE WEST, exploring the stunning natural beauty as well as controversial government treatment of wild horses in the United States. Ashley will next write and direct the reimagining of CITY OF ANGELS for Warner Bros., Atlas Entertainment, and Perez Pictures; with Charles Roven, Rebecca Roven Steel Oakley, and Paul Perez producing. Ashley is the co-founder of Winterstone Pictures, and lives in Los Angeles near the ocean with her husband and producing partner, Edward Winters along with their pup Whiskey. In her spare time, she rescues horses and has begun writing her first children's book.  Featured in the film, Scott Beckstead is Director of Campaigns for Animal Wellness Action and The Center for a Humane Economy. After law school, Scott worked as an attorney in private practice on the central Oregon coast before going to work full-time in the animal protection sector. He became known for his special expertise in the field of animal law, and has taught that subject at the University of Oregon and Willamette University law schools. In 2000, he co-authored Animal Law, the first casebook on the subject, and continues to teach animal law, animal agriculture law, wildlife law and policy, and species conservation as an adjunct professor of law at Willamette University in Salem, Oregon. Before coming to work for The Center for a Humane Economy and AWA, Beckstead served in a multitude of roles for the Humane Society of the United States, including Oregon state director, equine protection specialist, and Rural Outreach director. He also helped lead a successful ballot measure campaign in 2016 to ban the trade in endangered wildlife in Oregon. Because of his close familiarity with horses, livestock, and farm animals, Beckstead provides training to law enforcement agencies on how to handle and work with those animals, and how to investigate equine and livestock cruelty and neglect. Scott lives in Sutherlin, Oregon with his wife, Jackie and their children, grandchildren, and three dogs. He enjoys hiking and spending time in the outdoors in his spare time."
"1685651432-39","https://www.eventbrite.com/d/wa--seattle/climate/?page=2","Supreme Models: Iconic Black Women Who Revolutionized Fashion","https://www.eventbrite.com/e/supreme-models-iconic-black-women-who-revolutionized-fashion-tickets-634494278467?aff=ebdssbdestsearch","JeLisa | The Stylist Way","https://www.eventbrite.com/o/jelisa-the-stylist-way-55231290513","Join the Remake Seattle Community and Taswira African Art & Design Gallery in celebrating a few of fashion's queens through mini film screening of Supreme Models: Iconic Black Women Who Revolutionized Fashion. We'll be watching episode three, followed by a panel discussion and open conversation with local Black creatives - a clothing designer, a hair stylist, and a jewelry designer - whose work continues to diversify the industry today.Come ready to vibe! There will be a wine bar and refreshments available as well a beautiful backdrop of African art for sale. Any purchases made throughout the evening will help to empower female entrepreneurship, economic prosperity, and global stability.Agenda6:00pm﻿-6:20pm  - Doors Open + Art Viewing6:20pm-6:50pm - Introduction + Film Screening6:50pm-7:40pm - Panel Discussion + Open Conversation7:40-pm-8:00pm - Networking + Doors CloseAttendance is free, but donations are strongly encouraged. The suggested price is $20 per ticket. All proceeds will benefit Remake, a 501(c)3 non-profit organization working at the intersection of labor rights and climate justice in the clothing industry.Street parking is available, free after 6pm. The gallery is also conveniently located near all public transportation. The light rail and King Street Train Station is in short walking distance.Any questions? Please send to contact@thestylistway.com or info@taswira.org.Image credit to Supreme Models"
"1685651437-40","https://www.eventbrite.com/d/wa--seattle/climate/?page=2","Glazer's PhotoFest 2023","https://www.eventbrite.com/e/feld-entertainments-jurassic-world-live-tour-tickets-631767673117?aff=ebdssbdestsearch","Feld Entertainment","https://www.eventbrite.com/o/feld-entertainment-65483839473","With unrivaled arena production quality, Jurassic World comes to life against a backdrop of captivating scenery where dinosaurs from the iconic franchise, including fan-favorite Velociraptor Blue and a Tyrannosaurus rex more than 40 feet in length, take center stage. The production features more than 24 film-accurate, life-sized dinosaurs, with scale, speed and ferocity, operated by animatronics and performers."
"1685651440-41","https://www.eventbrite.com/d/wa--seattle/climate/?page=2","Feld Entertainment's JURASSIC WORLD LIVE TOUR","https://www.eventbrite.com/e/lid-i-5-biking-tour-downtown-to-mercer-island-w-the-urbanist-registration-632029867347?aff=ebdssbdestsearch","Lid I-5 Steering Committee","https://www.eventbrite.com/o/lid-i-5-steering-committee-18871344141","This grassroots urban design effort is gaining momentum in the mission to build a more connected, sustainable, and equitable city.  Join the volunteer-led Lid I-5 Steering Committee on a bike tour of the Downtown lid study area and existing lids over Interstate 90. You'll learn about the latest milestones with public policy and funding that are making the project happen.The tour starts at Seattle's original lid at Freeway Park; meet at Seneca Plaza located just north of Seneca Street and east of 6th Avenue. We'll stop by Chinatown-International District to examine the inverted challenges of elevated freeways, and then ride the I-90 Mountains to Sound trail to visit Sam Smith Park and two lid parks on Mercer Island. You'll learn about the unifying history of these projects, see how lids have enhanced neighborhood connections, and hear critiques on landscape and urban design.Participants bring their own bikes. This tour is not suitable for beginner bicyclists. The route is approximately 6.5 miles one-way and includes sustained uphill climbs and riding in mixed traffic. At the end of the tour participants can bike back to Seattle on their own or load their bike on a bus at the Mercer Island park-and-ride (separate bus fare required).This is event is co-sponsored with The Urbanist, a Seattle-based advocacy journal who believes that cities provide unique opportunities for addressing the most difficult problems we face, from the climate emergency to the housing affordability dilemma to the pedestrian safety crisis. Ticket proceeds help sustain our efforts for the years to come, through our fiscal partnership with the Seattle Parks Foundation."
"1685651445-42","https://www.eventbrite.com/d/wa--seattle/climate/?page=2","Lid I-5 Biking Tour: Downtown to Mercer Island w/ The Urbanist","https://www.eventbrite.com/e/glazers-photofest-2023-tickets-601711594577?aff=ebdssbdestsearch","Glazer's Camera","https://www.eventbrite.com/o/glazers-camera-352356349","Come Celebrate Glazer’s PhotoFest 2023!Join us June 2 - 4, we will bring you a selection of presentations from professional creatives with some of the most talented artists in their field! We will have on-location shoots, studio settings, photowalks, and of course the opportunity to shop great deals online and in-store Friday, Saturday, and Sunday!Enjoy special savings on your favorite cameras, lenses, bags, lighting, memory, paper, and more; everything you need, whether a pro photographer, filmmaker, or an avid enthusiast. The Glazer's team partners up with our brands to get the best deals for you!All our events are FREE and we encourage you to sign up for as many as you want! All programming will be reserved for registered attendees on a first come first allowed basis.REGISTER TO RECEIVE DEALS!Pro Tip! Registration is not required, but encouraged! As with every PhotoFest event we work with our vendor partners to put together great deals and sales for you! By registering for our overall event, you will be on the list to receive special savings and announcements available only to registered people.LEARN MORE ABOUT PHOTOFEST HERE"
"1685651453-43","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Blackberry Removal Party at Juel Community Park","https://www.eventbrite.com/e/blackberry-removal-party-at-juel-community-park-tickets-638169832147?aff=ebdssbdestsearch","Green Redmond Partnership","https://www.eventbrite.com/o/green-redmond-partnership-58992264323","PLEASE SIGN UP HERE: https://redmond.greencitypartnerships.org/event/241/DO NOT SIGN UP ON EVENTBRITEActivities: This event will focus on invasive blackberry removal in an area of the park that has not been accessible for decades. Native trees and shrubs will be planted in the reclaimed area in the fall.What to Bring:Please dress in clothing you don't mind getting dirty. Closed toe shoes and long pants/sleeves are a must while boots are recommended. Don't forget to bring your rain jacket if inclement weather is in the forecast, water bottle, too!Tools, gloves, snacks and instruction provided.Date & Time: June 24, 2023 9am - 12pm"
"1685651459-44","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Drake and 21 Savage - It's All A Blur Tour","https://www.eventbrite.com/e/drake-and-21-savage-its-all-a-blur-tour-tickets-641155492337?aff=ebdssbdestsearch","Stephanie Madden","https://www.eventbrite.com/o/stephanie-madden-61232778903","Get ready for the Drake and 21 Savage - It's All A Blur Tour coming to Seattle on Fri Aug 25 2023 at 7:00 PM! This is going to be the concert of the year, and you won't want to miss it. The venue is located at 334 1st Ave N, Seattle, WA 98109, so make sure you get there early to secure your spot. These two artists are known for their high-energy performances and chart-topping hits, so you know you're in for a night to remember. Don't wait to get your tickets, because they're sure to sell out fast. See you there!"
"1685651463-45","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Madonna Pre-Party (Private Event)","https://www.eventbrite.com/e/madonna-pre-party-private-event-tickets-526816752087?aff=ebdssbdestsearch","Zac Cooper","https://www.eventbrite.com/o/zac-cooper-27505374225","Client of Coopers Optique and going to the Madonna concert? Come by Coopers Optique, right across from The Climate Pledge Arena and grab a free beer or wine and some snacks before going over and celebrating with fans and Madonna. This event is exclusive to Coopers Optique clients and once registered we will verify RSVP. Come dressed 80's themed and have some fun!"
"1685651468-46","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Maluma Concert Tickets - Sep 3 at 7:00pm","https://www.eventbrite.com/e/maluma-concert-tickets-sep-3-at-700pm-tickets-645238595007?aff=ebdssbdestsearch","","","Maluma Tour Dates & Concert Schedule
Maluma’s tour dates see him fully embrace his role as a performer by showing up in bright outfits that capture his personality while making him easy to locate on stage. Maluma may be a relatively recent pop sensation you wouldn't know from his concerts. At a sold-out show at Madison Square Garden, he not only thrilled the crowd with his note-perfect rapping and dancing, but he even brought out Jennifer Lopez for a brief appearance. These captivating performances paired with his high production value make for unbeatable live performance. You’re always in for a treat whether he’s performing at State Farm Arena or American Airlines Arena. Attend one of these exciting shows yourself by checking the Maluma concert schedule above to find an upcoming tour date near you.

Maluma 2023 tour schedule has 30 concerts lined up for this year. Maluma's next show will take place on August 31st, 2023 at 8:00pm at the Golden 1 Center, which is located at 547 L St., Sacramento, CA. Maluma concert tickets range from $84.00 - $1254.00 a ticket. Place your order now because there are only 3104 tickets still available for this performance. Secure your chance to see this music star live in concert by ordering your Maluma tickets today with Eventbrite."
"1685651472-47","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Beck and Phoenix Concert","https://www.eventbrite.com/e/beck-and-phoenix-concert-tickets-647706265877?aff=ebdssbdestsearch","CORA HART","https://www.eventbrite.com/o/cora-hart-59143566073","Get ready to witness a mesmerizing fusion of indie rock sounds as Beck 🎸 and Phoenix 🐦 grace the stage in their highly anticipated concert. This is a once-in-a-lifetime opportunity to see two iconic acts come together for an extraordinary musical experience.
Beck, known for his eclectic style and genre-defying music, will take you on a journey through his extensive discography, from his breakthrough hits to his latest releases. His signature blend of alternative rock, folk, and electronic elements will captivate you from the first note.
Phoenix, the French indie rock band renowned for their infectious melodies and energetic performances, will bring their undeniable charisma and anthemic tunes to the stage. Get ready to dance and sing along to their indie-pop gems that have become anthems of a generation.
🌟 As the melodies intertwine and the energy builds, you'll be immersed in a sonic landscape that transcends boundaries and connects people through the power of music. This concert promises an electrifying atmosphere, where fans from all walks of life unite in their love for exceptional live music.
🎉 Don't miss your chance to be part of this extraordinary event. Secure your tickets now and get ready to witness the seamless blend of Beck and Phoenix's artistry, innovation, and pure musical brilliance. It's a concert experience that will leave you in awe and create memories to last a lifetime."
"1685651478-48","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Starbucks Experience Tour & Tasting","https://www.eventbrite.com/e/starbucks-experience-tour-tasting-tickets-627838651307?aff=ebdssbdestsearch","Starbucks Reserve® Seattle Roastery","https://www.eventbrite.com/o/starbucks-reserve-seattle-roastery-28543216621","Experience an in-depth look at the unique Seattle Roastery and learn about the Starbucks Reserve® Brand through a private tour. This tour takes you on a coffee journey from farm to cup and presents you with up-close views of the incredible roasting process. Then Join us for a comparative tasting journey through coffee and learn how origin, landscape and climate contribute to the flavor of your coffee. Led by a Starbucks Coffee Master, you’ll learn about brewing and beverage craft as you immerse yourself in the four tasting steps that unlock the sensory experience of each Starbucks Reserve® coffee._____________________________________________________________________________Terms: This ticket is for one participant and is valid only for the date and time you select. Additional onlookers are not allowed. Participants under 12 years old must be accompanied by an adult. If the adult has not purchased a ticket, they will not be provided a seat or provided with food or beverage during the event.Cancellation policy: Payment in full is required at the time of registration. A full refund will be given for changes or cancellations to your reservation made up to 24 hours prior to the scheduled event. Changes or cancellations with less than 24 hours notice will not receive any refund. We reserve the right to reschedule or cancel a class or event due to unforeseen circumstances, inclement weather or otherwise. In the event of a class or event cancellation, we will contact you directly at the phone number or email address you have provided to offer a full refund. While we are not able to offer credit, transfers or refunds for last-minute illnesses, work-related conflicts, personal emergencies or events beyond our control, you are always welcome to send someone in your place, as we understand that these things do happen."
"1685651482-49","https://www.eventbrite.com/d/wa--seattle/climate/?page=1","Taste & Learn: Traveling the Wine World w/Matt Lennert - Washington Syrah","https://www.eventbrite.com/e/taste-learn-traveling-the-wine-world-wmatt-lennert-washington-syrah-tickets-640936717977?aff=ebdssbdestsearch","Grumble & Wine","https://www.eventbrite.com/o/grumble-amp-wine-66267436523","Matt Lennert (FWS, IWS, SWS, DipWSET Candidate) has been immersed in the world of wine for thirty years. He grew up drinking California wine having visited every wine region in that state. Matt moved to Washington in 2005 and has witnessed the tremendous growth of the wine industry here over the past two decades, seeing that same growth in Oregon. His passion for wine led him to academic studies in winemaking at the Northwest Wine School in the early 2000s. He furthered his studies with the Wine Scholar Guild achieving the French Wine Scholar certificate in 2015, Italian Wine Scholar certificate in 2018, and the Spanish Wine Scholar certificate in 2020. He passed the Wine & Spirit Education Trust Level 3 exam in 2022, and is now studying for his Level 4 Diploma (DipWSET). Matt’s passion for wine knowledge centers around regional wine identities and typicity of wine styles, wine history, and the impact of climate change on winemaking around the globe.MUST BE 21 OR OVER TO ATTEND."
