web-scraper-order,web-scraper-start-url,event,event-href,organizer_link,organizer_link-href,full_description
"1685712860-56","https://www.eventbrite.com/d/dc--washington/sustainability/?page=3","Celebrate the 4th on The Graham Georgetown Rooftop!","https://www.eventbrite.com/e/celebrate-the-4th-on-the-graham-georgetown-rooftop-tickets-524628286327?aff=ebdssbdestsearch","The Graham Georgetown","https://www.eventbrite.com/o/the-graham-georgetown-58547643613","Location : The Graham Georgetown Rooftop — 1075 Thomas Jefferson St NW, Washington, DC 20007Date and Time: 07/04/2023 from 7pm-11pmYour ticket includes:🎟 Guaranteed seating on the Rooftop 🥂 Fourth of July themed cocktails"
"1685712864-57","https://www.eventbrite.com/d/dc--washington/sustainability/?page=3","Saskia's Birthday @the Shipyard w/All Her Muses  & I Super F**king Love You","https://www.eventbrite.com/e/saskias-birthday-the-shipyard-wall-her-muses-i-super-fking-love-you-tickets-633607837097?aff=ebdssbdestsearch","The Shipyard","https://www.eventbrite.com/o/the-shipyard-50817820983","J﻿oin us for an evening of indie music under the stars with All Her Muses and I Super F**king Love You to celebrate our friend (and Shipyard owner) Saskia's birthday!  Admission by donation with donations being split between the artists and Abodes Joy, a local nonprofit that helps women and families address housing needs and maintain safe and welcoming living spaces that promote comfort, a sense of well-being, and sustainability. A﻿ll Her Muses is a DC-based music project founded in 2017 by disabled poet/singer Natalie E. Illum and musician/composer Grey Jacks. Their debut album ""Not Speaking in Metaphor"" was a 2023 Wammie nominee for Best Pop Album. All Her Muses features a rotating roster of musicians, and currently includes the queer stylings of Rachel Bee (of Frankie and Betty and Seamstresses), Sea Griffin and Christian Crowley (of Boy Meets Pearl) and Kate Meuser. Their vibe is equal parts punk, heartbreak, and nostalgia - inspired by unexpected breakups, depression cycles, dance parties, and a few questionable decisions.I﻿.S.F.L.Y. is a new dark pop outfit with Laura on vox, John on guitar, Nick on bass and Keith on drums.  You will super f**king love THEM by the time the night is over!A﻿nd if we're lucky Saskia will grace us with some spoken word!"
"1685712868-58","https://www.eventbrite.com/d/dc--washington/sustainability/?page=3","2023 FNS Atomic Open","https://www.eventbrite.com/e/2023-fns-atomic-open-tickets-624501981237?aff=ebdssbdestsearch","Foundation for Nuclear Studies 2","https://www.eventbrite.com/o/foundation-for-nuclear-studies-2-64139796573","The Atomic Open is a relaxed and good-natured charity golf tournament for the nuclear energy policy community. This year's tournament will raise money for the ANS-ENS Ukrainian Nuclear Workers Humanitarian Fund to purchase essential medical supplies, personal protective equipment, batteries, flashlights, warm clothes, food, and other items. Additional details and a donation link can be found HERE on the ANS Website.The Foundation for Nuclear Studies is a 501 c 3 dedicated to educating policy makers and the public about nuclear science and technology. FNS hosts monthly educational seminars, 20-1 conversations with elected and appointed officials and domestic and international tours of nuclear facilities. For more information please visit www.foundationfornuclearstudies.org"
"1685712872-59","https://www.eventbrite.com/d/dc--washington/sustainability/?page=3","Climate Change Book Club - ""Healing Grounds"" by Liz Carlisle","https://www.eventbrite.com/e/climate-change-book-club-healing-grounds-by-liz-carlisle-tickets-631704795047?aff=ebdssbdestsearch","Greedy Reads","https://www.eventbrite.com/o/greedy-reads-26660231349","A new book club about the environment and climate crisis! We will read a mix of non-fiction, novels, essays, speculative fiction, sci-fi and graphic novels that provide a diverse lens on the people, places, and spaces that are affected by our changing climate. This book club is hosted by Jess Schreibstein. Jess just finished a graduate degree in Sustainability from Harvard at the end of 2022 and served as Communications Lead of our local Sunrise Movement chapter during the 2020 election cycle. She has been hosting this book club virtually since 2020 and is excited to bring an in-person version to her favorite local bookstore!The first book is Healing Grounds by Liz Carlisle. About HEALING GROUNDS:A powerful movement is happening in farming today—farmers are reconnecting with their roots to fight climate change. For one woman, that’s meant learning her tribe’s history to help bring back the buffalo. For another, it’s meant preserving forest purchased by her great-great-uncle, among the first wave of African Americans to buy land. Others are rejecting monoculture to grow corn, beans, and squash the way farmers in Mexico have done for centuries. Still others are rotating crops for the native cuisines of those who fled the “American wars” in Southeast Asia.In Healing Grounds, Liz Carlisle tells the stories of Indigenous, Black, Latinx, and Asian American farmers who are reviving their ancestors’ methods of growing food—techniques long suppressed by the industrial food system. These farmers are restoring native prairies, nurturing beneficial fungi, and enriching soil health. While feeding their communities and revitalizing cultural ties to land, they are steadily stitching ecosystems back together and repairing the natural carbon cycle. This, Carlisle shows, is the true regenerative agriculture – not merely a set of technical tricks for storing CO2 in the ground, but a holistic approach that values diversity in both plants and people.Cultivating this kind of regenerative farming will require reckoning with our nation’s agricultural history—a history marked by discrimination and displacement. And it will ultimately require dismantling power structures that have blocked many farmers of color from owning land or building wealth. The task is great, but so is its promise. By coming together to restore these farmlands, we can not only heal our planet, we can heal our communities and ourselves.Healing Grounds is available for purchase at greedyreads.com!"
"1685712875-60","https://www.eventbrite.com/d/dc--washington/sustainability/?page=3","How to Turn Your Journal Into a Self-Empowerment Tool - Alexandria","https://www.eventbrite.com/e/how-to-turn-your-journal-into-a-self-empowerment-tool-alexandria-tickets-520909242567?aff=ebdssbdestsearch","HonoraryKin","https://www.eventbrite.com/o/honorarykin-58839129833","This workshop will be held live on Zoom.In just one hour, you’ll learn a simple journaling technique that will reconnect you to yourself and others. All that's required is an open mind and a willingness to be compassionate and supportive. Plan for 60 minutes on Sunday, from 12:00-1:00 PM EASTERN.This workshop is for you if: You're naturally everyone else's biggest cheerleader, and you're ready to prioritize being your own.  You need to remember how to make time for yourself. And you've grown accustomed to being on auto-pilot as you tend to the needs of everyone around you.  You're looking for a process that will guide you into a sustainable journaling practice that celebrates you. You're looking for a supportive community that will celebrate your wins alongside you and motivates you to keep going. If you’re tired of feeling disconnected, then this completely FREE workshop is for you. I’ve designed it to help people like you celebrate themselves, connect with like-minded people, and (finally!) start their journaling journey. Because let's face it. You've exceeded goals and met deadlines set by other people, all while sensing that something's missing. This sense is your desire knocking on the door. The desire to redefine what success means, to celebrate and capture your journey as it unfolds, and to do it alongside supportive, like-minded individuals. ANYONE CAN WRITE SOMETHING DOWN ON PAPER, BUT BUILDING A SUSTAINABLE JOURNALING PRACTICE THAT'S FUN REQUIRES CONSISTENCY. Are you ready to explore what journaling that celebrates yourself could look and feel like for you? Sign up today, check your email for details, and arrive ready to go all in! I can't wait to connect with you. ~ Claire"
"1685712879-61","https://www.eventbrite.com/d/dc--washington/sustainability/?page=3","Northern Virginia Native Plants for Landscape Professionals Conference","https://www.eventbrite.com/e/northern-virginia-native-plants-for-landscape-professionals-conference-tickets-630271568227?aff=ebdssbdestsearch","Audubon Society of Northern Virginia","https://www.eventbrite.com/o/audubon-society-of-northern-virginia-27387851283","This conference is for professionals in the landscaping industry only(landscape designers, landscape architects, crews, growers, nurseries, landscape maintenance, property managers, builders, etc.) Y﻿ou are welcome to either pay online or pay at the door. If you pay in person, please bring exact change for the entry fee ($40). You can get a free email reminder about this event by selecting the free ticket titled 'Free Reminder.'Topics:Welcome by Delegate Dan Helmer, VA District 40Conservation landscaping (Design and plant choices for stormwater management as well as other practical issues  - Barbara RyanErosion control (The role of native plants, plus a little on engineering solutions) - Maria HarwoodRiparian buffers (Design, plant choices, and relevant laws and government programs) - Clay MorrisQuick invitation to participate in the native plant campain - Margaret FisherAbour our speakers:Barbara Ryan is founder and owner of Chain Bridge Native Landscapes, an ecological landscape design firm located in McLean, Virginia. Barbara holds a Master's Degree in Sustainable Landscape Design from George Washington University and is a Certified Virginia Horticulturist and Level 2 Chesapeake Bay Landscape Professional. Maria Harwood -  Fairfax County Urban Forester I in the Forest Conservation Branch. Prior to joining the Urban Forest Management Division (UFMD), Maria worked for the Northern Virginia Soil and Water Conservation District since 2014 providing drainage and erosion technical advice to homeowners, certifying Nutrient Management Plans for the Home Turf Program with the Virginia Cooperative Extension and Fairfax County Master Gardeners, providing programmatic support for the Virginia Conservation Assistance Program, and coordinating the annual Seedling Sale.Clay Morris - Natural Resources Section Chief, Prince William County Public Works-Watershed ManagementQuestions? plantnovanatives@gmail.com703.244.9174"
"1685712883-62","https://www.eventbrite.com/d/dc--washington/sustainability/?page=3","Preservation Matters","https://www.eventbrite.com/e/preservation-matters-tickets-590258929347?aff=ebdssbdestsearch","Conserv","https://www.eventbrite.com/o/conserv-62583981573","Join Conserv as we discuss harnessing the power of community - within your own organization and beyond - to help each other achieve preventive conservation goals. Connect with other preservation professionals for lively conversation about partnering with your facilities team, what we’ve learned from mistakes, codesigning new preventive conservation tools, and much more!"
"1685712887-63","https://www.eventbrite.com/d/dc--washington/sustainability/?page=3","Y.A.S.S. ""OVERCOMING"" CONFERENCE -You Are Somebody Special","https://www.eventbrite.com/e/yass-overcoming-conference-you-are-somebody-special-tickets-617249278207?aff=ebdssbdestsearch","New Community Church Of God In Christ","https://www.eventbrite.com/o/new-community-church-of-god-in-christ-14516790153","We are thrilled to welcome you to the 2023 Y.A.S.S. Conference with the topic “Overcoming!” This is an exciting event that brings sisters in Christ together with different experiences and knowledge on how they overcame obstacles and challenges. We have an amazing lineup of speakers, singers, and activities that will inspire you and help you grow. We will also have tasty food which is included with your ticket purchase and an opportunity to support local vendors during our time together. Come out for an unforgettable experience! We all have overcame something, but we all are in the process so let’s pray, learn and enjoy one another during our 2023 Y.A.S.S. (You Are Somebody Special) Conference! Because everybody is Somebody Special to God!"
"1685712891-64","https://www.eventbrite.com/d/dc--washington/sustainability/?page=3","Unlocking the Joy Within: Mastering Happiness","https://www.eventbrite.com/e/unlocking-the-joy-within-mastering-happiness-tickets-639794561757?aff=ebdssbdestsearch","The Meditation Museum in Maryland","https://www.eventbrite.com/o/the-meditation-museum-in-maryland-8016821658","This session is designed to unearth and cultivate the eternal joy that resides within us. It's not merely about boosting your happiness for a few fleeting moments but is aimed at equipping you with the tools and techniques necessary to sustain a deep sense of contentment, even in the face of life's inevitable challenges.

We will take you on an exploratory journey within your own self as we delve into understanding what truly drives happiness, how our minds perceive joy, and the crucial role our thoughts and feelings play in crafting our realities.

Whether you're feeling stuck in your personal or professional life, grappling with stress or anxiety, or simply seeking a more fulfilling existence, Unlocking the Joy Within: Mastering Happiness can serve as your roadmap. Join us and start your journey towards unlocking the joy within. Discover a new perspective, change your narrative, and start living a life steeped in true, sustainable happiness.
Free Event - Donations Appreciated. Registration required.In Person at the Meditation Museum (Masks are Required)"
"1685712895-65","https://www.eventbrite.com/d/dc--washington/sustainability/?page=3","Caribbean Heritage Festival","https://www.eventbrite.com/e/caribbean-heritage-festival-tickets-641043748107?aff=ebdssbdestsearch","The Prince George's County Caribbean Council","https://www.eventbrite.com/o/the-prince-georges-county-caribbean-council-5940132887","INCLUSIVE ARE:C﻿hildren's activities: Hula-Hoop Competition, Face Painting, Field Events, Boat Rides, Story TellingF﻿ood Vendors: Taste of the Caribbean, Blue Iguana, DI Kitchen, Cynthia Coles, Frenchy Natural Foods, Sunrise RestaurantC﻿raft: Global Trading, La Belle Oils, Paulette's Legacy, Newton's Arts, Mama Moss, Island Tees,S﻿tage: Anasi Play-Carivision, AADI-Classical Indian Dance, Flambe-Creole Dance Group, Kweku-Drummimg"
"1685712903-66","https://www.eventbrite.com/d/dc--washington/sustainability/?page=2","Teen Night Presents Wellness U","https://www.eventbrite.com/e/teen-night-presents-wellness-u-tickets-601704693937?aff=ebdssbdestsearch","Community of Hope","https://www.eventbrite.com/o/community-of-hope-35868905983","You will learn about the purpose of self care, how to budget and set financial goals and other exciting topics.In this Cohort based training you will get an introduction on how to build communities through a proactive approach to wellness.   You will be learning in three critical areas of wellness over a period of ten weeks that includes Emotional, physical, and fiscal wellness.At the end of the program, we will have a graduation to celebrate each student.  Students are able to invite their friends and family to this celebration, and each student will discuss key learning points from the program."
"1685712907-67","https://www.eventbrite.com/d/dc--washington/sustainability/?page=2","The Art of Business III: Creative Industry Mixer","https://www.eventbrite.com/e/the-art-of-business-iii-creative-industry-mixer-tickets-619507372227?aff=ebdssbdestsearch","Creative Suitland","https://www.eventbrite.com/o/creative-suitland-18827616173","ABOUT THE EVENTOur main objective is to shed light on the region’s illustrious industry leaders to educate, entertain, inspire, and ignite local creatives in order to drive and build the creative economy in different industries. Topics ranging from sustainability, mental wellness, art, advertising, marketing, media, film, acting, women empowerment, entrepreneurship, and all areas that contribute to and affect the Creative Economy in the DC, Maryland, & Virginia region.The 2023 Fall edition features a panel of creative industry leaders, a visualization workshop, and professional headshots. Lite refreshments will be available during the event.TICKETS$12 GENERAL ADMISSION TICKET$30 VIP TICKET* (includes 2 professional headshots; limited spaces!)*VIP ticket buyers must arrive between 2-3pm in order to participate in the headshot photoshoot.SATURDAY, SEPTEMBER 23RD 1:00-6:00PMEVENT SCHEDULE1:00PM Doors Open / Networking Happy Hour / Live Painting / Games3:00PM Welcome / Opening Remarks3:15PM Opening Meditation + Creative Visualization Activity - Facilitated by Malachi E. Robinson3:30PM Creative Development Workshop (TBA)4:00PM Panel Discussion (Panelists TBA)6:00PM Closing RemarksMORE TO BE ANNOUNCED SOON!"
"1685712911-68","https://www.eventbrite.com/d/dc--washington/sustainability/?page=2","“Clothing Swap and Donation Drop!” Summer Edition 23","https://www.eventbrite.com/e/clothing-swap-and-donation-drop-summer-edition-23-tickets-637675954947?aff=ebdssbdestsearch","Operation ARTS Foundation Inc","https://www.eventbrite.com/o/operation-arts-foundation-inc-18365571342","Join us for the Barter Queens' Summer Edition 23 event, ""Clothing Swap and Donation Drop!"" Exchange your unwanted clothes, discover new ones, and donate the remaining items to the community. It's happening on Saturday, June 3rd, from 2-5pm at the Eastern Columbia Branch Library located at 6600 Cradlerock Way, Columbia, MD 21045. Please arrive one hour before the event starts to help us organize your items and we will be in the Lucille Clifton Rooms A/B. Remember, all clothing should be in good condition. Together, let's upgrade our closets, repurpose clothing, and make a positive impact on those in need. We kindly request financial or in-kind donations to provide drinks and snacks on Eventbrite. Let's prevent fashion waste and create a memorable event!Operation ARTS Foundation inc“Alliance for Responsible Trade & Sustainability”Our mission is to develop the creative economy. Our organization encourages better business practices & economic growth for all. We lay the foundation for profitable, collaborative relationships between artists, businesses & the community by streamlining opportunities. We create financial stability for artists by providing them with the resources to help them succeed. www.operationarts.comThe Howard County Library System (HCLS) prides themselves on being the best system in North America with their innovation, high quality education for all and exceptional customer service. With the strong support of the community, the seven branches of the library provide the resources needed for any lesson. The libraries provide learning materials in multiple formats, research assistance, classes, seminars and workshops, and signature events year round. http://hclibrary.org/"
"1685712915-69","https://www.eventbrite.com/d/dc--washington/sustainability/?page=2","RE4CH Film and Parley “Knightriders”","https://www.eventbrite.com/e/re4ch-film-and-parley-knightriders-tickets-644012297117?aff=ebdssbdestsearch","Reach","https://www.eventbrite.com/o/reach-61321153223","A medieval reenactment troupe struggles to maintain its family-like dynamic amid pressure from local authorities, interest from talent agents, and their ""King's"" delusions of grandeur.https://www.imdb.com/title/tt0082622/"
"1685712919-70","https://www.eventbrite.com/d/dc--washington/sustainability/?page=2","Speak Your Peace Presents ""We Adjust Crowns Over Here II""","https://www.eventbrite.com/e/speak-your-peace-presents-we-adjust-crowns-over-here-ii-tickets-624460386827?aff=ebdssbdestsearch","Tashi Rawls","https://www.eventbrite.com/o/tashi-rawls-17819698796","Y﻿ou cannot heal what you won't reveal. A﻿s women, we have superpowers, we are sisters, we are healers, we are mothers, we are warriors!J﻿oin us for a day to encourage, empower, and uplift the true queens and the new queens. We Adjust Crowns Part 2 is an Open Dialogue On Healing, Self Confidence, Forgiveness, Opiod Addiction, Mental Health, Finding Your Tribe, Self Love, Self Care and More.T﻿his event will include swag bags, raffles, giveaways, and lunch.H﻿ost & CuratorT﻿ashi Rawls, Founder of Speak Your Peace Nonprofit OrganizationO﻿ur phenomenal panelist are as follows: J﻿asmine Lichele, Plus Size Stylist and Confidence CoachT﻿amara Ashley, Life Coach and Purpose PusherCrystal Brooks, Forgiveness CoachT﻿his Event is for ages 12 and up."
"1685712923-71","https://www.eventbrite.com/d/dc--washington/sustainability/?page=2","Push4Greatness, Inc. 5 Year Anniversary Fundraiser Open Mic","https://www.eventbrite.com/e/push4greatness-inc-5-year-anniversary-fundraiser-open-mic-tickets-610306562357?aff=ebdssbdestsearch","Push4Greatness, Inc.","https://www.eventbrite.com/o/push4greatness-inc-63930119033","Push4Greatness, Inc. is a nonprofit youth mentoring organization that focuses on mentoring young men ages 7-20 by focusing on empowering them with key life skills to be succesful young men, role models in their schools and communities and believing in themselves.  We work with them to establish a foundation that will help them to develop in areas that they need help.  For more about our program, please visit our website at www.push4greatness.org."
"1685712927-72","https://www.eventbrite.com/d/dc--washington/sustainability/?page=2","SafetyBear and Novparolo at the Shipyard!","https://www.eventbrite.com/e/safetybear-and-novparolo-at-the-shipyard-tickets-640077247277?aff=ebdssbdestsearch","The Shipyard","https://www.eventbrite.com/o/the-shipyard-50817820983","I﻿t's more than the weather that'll be hot at the Shipyard this Summer!  Join us for a dance party with local bands Safety Bear and Novparolo!Safety Bear (drum machine guitar, vocals) is a DC-based HiNRG electronic artist that mingles retro dance beats and immersive atmospheres with subject matter typically alien to the dance floor.  Safety Bear offers pulsing originals and re-imagined Hi-NRG dance classics in the delightful guise of a neurotic teddy bear. (As earlier incarnation of Safety Bear was previously known as Data Recovery Project.)  SafetyBearBand.com Novparolo  creates cinematic scores for films which haven’t even been made yet, but which just through their sonic grace conjure a thousand images...It is chamber-synth-pop, but with gentle, futuristic electronica replacing the more traditional sounds and beats which seem only to guide and structure rather than drive the music.  NovparoloA﻿dmission is by donation with donations being split between the bands and Abodes Joy, a Maryland-based nonprofit that helps  women and families address housing needs and maintain safe and welcoming living spaces that promote comfort, a sense of well-being, and sustainability.  Suggested $10 minimum donation."
"1685712931-73","https://www.eventbrite.com/d/dc--washington/sustainability/?page=2","Edmonston Day","https://www.eventbrite.com/e/edmonston-day-tickets-644582622977?aff=ebdssbdestsearch","Operation ARTS Foundation Inc","https://www.eventbrite.com/o/operation-arts-foundation-inc-18365571342","Edmonston, MD - The Town of Edmonston is thrilled to present Edmonston Day, a vibrant celebration marking the 99th Anniversary of Edmonston on June 10th! This exciting event promises a day of fun and festivities for the whole community. The celebration kicks off with a lively parade from 12pm to 1pm, showcasing the spirit and pride of Edmonston. Following the parade and then join us at the Edmonston Recreation Center, located at 5100 Tanglewood Drive, Hyattsville, MD 20781, from 1pm to 5pm for a multitude of activities and vendors. Highlights include a community mural and art activities by Operation Arts Foundation, a water balloon challenge, rock climbing, moon bounce, food trucks, foam party, caricature artist, obstacle course, raffles, live performances, and entertainment. Edmonston Day is the perfect blend of art, community support, and creativity, leaving a lasting impact. Mayor Gant expressed excitement about celebrating the town's 99th anniversary and invited residents and visitors to come together, enjoy the festivities, and experience the vibrant spirit of Edmonston. Join us for this FREE memorable celebration filled with joy, camaraderie, and the rich heritage of our beloved town. We can't wait to see you there!V﻿ENDORS WANTED: bit.ly/edmonstonday23Town of Edmonston:The government of the Town of Edmonston is committed to providing all of the necessary services at the highest level to our residents, businesses, and visitors, ensuring a premium quality of life is maintained. This will be achieved by exercising fiduciary prudence, maintaining open lines of communication, providing a safe and clean environment for all persons, and planning for the future with the support and cooperation of our community. This endeavor will be accomplished without regard to race, color, gender, age, marital status, sexual orientation, national origin, religion or belief, political affiliation, opinion or disability.http://edmonstonmd.gov/about-edmonston/veterans-park/Operation ARTS Foundation Inc:“Alliance for Responsible Trade and Sustainability""Our mission is to develop the creative economy. Our organization encourages better business practices & economic growth for all. We lay the foundation for profitable, collaborative relationships between artists, businesses & the community by streamlining opportunities. We create financial stability for artists by providing them with the resources to help them succeed.www.operationarts.com"
"1685712935-74","https://www.eventbrite.com/d/dc--washington/sustainability/?page=2","Go Green DC: A Marketing Program to Help CBEs Pursue Green Energy Contracts","https://www.eventbrite.com/e/go-green-dc-a-marketing-program-to-help-cbes-pursue-green-energy-contracts-tickets-647613598707?aff=ebdssbdestsearch","Market Me Consulting, LLC","https://www.eventbrite.com/o/market-me-consulting-llc-64422451403","This is a kickoff to Go Green DC, a marketing program that provides FREE marketing resources and support to help CBEs pursue green energy related contracts and local business opportunities. Attendees will learn a variety of business-to-business (B2B) marketing strategies to use to reach and engage with their target audience. In addition, attendees will learn how to sign up to receive FREE marketing support, which includes marketing collateral (e.g. flyers, branded emails, etc.), one-on-one marketing consulting, and other support. All marketing support is offered at no cost to participants thanks to a grant funded by the DC Department of Small & Local Business Development (DSLBD).DateWednesday, June 7, 2023Time2:00pm – 3:30pmLocationDC Department of Small & Local Business Development (DSLBD) - IN PERSON441 4th St NW #850Washington, DC 20001About Market Me ConsultingMarket Me Consulting is a marketing agency that creates marketing strategies that grow brands, inspire action, and promote social good. We have created and implemented marketing strategies for various Washington D.C. government agencies, global nonprofits and corporations. Learn more: www.marketmeconsulting.comFollow us on Instagram and Facebook: @marketmeconsulting"
"1685712939-75","https://www.eventbrite.com/d/dc--washington/sustainability/?page=2","QAIC Summer Festival","https://www.eventbrite.com/e/qaic-summer-festival-tickets-646368033187?aff=ebdssbdestsearch","Qatar America Institute for Culture","https://www.eventbrite.com/o/qatar-america-institute-for-culture-15639952638","The Qatar America Institute for Culture (QAIC) is pleased to present its 2023 Summer Festival. The festival, occurring on Saturday, June 24th, marks QAIC’s fourth anniversary and will celebrate Arab excellence and community through food, film, comedy and storytelling. This event will be ticketed for adults and children 6-years old and above. Doors will open at 11AM allowing guests to explore QAIC’s popular and interactive Perfumery Museum and current exhibitions, Research Labs, 2022 IMPART Artists Award Exhibition: Sustainability & the Arts, and celebrate the opening of our newest exhibition, Pearls of Wonder: a digital era. QAIC is honored to partner with UNHCR, the UN Refugee Agency, to commemorate World Refugee Day on June 24th. World Refugee Day 2023 focuses on solutions for refugees and the power of inclusion, with this year’s campaign: Home away from Home – a world where refugees are always included. Two workshops led by artist, designer and founder of Culture Crate, Nadine Zaza, will highlight possible solutions. Exploring the fusion between Arab futurism and the heritage of traditional Arab objects and apparel, Zaza’s workshops harmonize the realms of tradition and innovation. Participants will leave with an understanding of Arab futurism, a forward-looking artifact that reflects the essence of the Arab region, and how design thinking can create new possibilities for preserving one’s cultural heritage.  At 4PM, Dr. Mohana Rajakumar, of Doha-based Short Film Lab, will lead an informal, interactive and introductory workshop on writing for the entertainment industry. The workshop, So You Want to be a Content Creator, will include activities that explore the basics of a screenplay, novel and comedic joke. She brings her 10+ years of experience of these various elements to help aspiring writers along on their creative journeys.  The evening will conclude with an Arab Comedy Showcase show at 5:30PM, organized by Rola Z Productions. Arab-American Comedians from across the U.S. will put on a riotous show for guests in QAIC’s ballroom. Throughout the day, there will be a food festival highlighting a popular dish across the region. Guests will be invited to taste and vote on their favorite version of stuffed grape leaves. The winning version and country of origin will be revealed at the end of the event. Food will also be available for purchase, as we celebrate the day with both American and Arab-themed BBQ. Tickets start at $15 and support QAIC's mission. Space is limited for the workshops and comedy show. Reserve yours today!  Become a QAIC Member today and receive up to four free tickets to the festival, and access to our exclusive VIP reception throughout the day. To learn more and to join, visit, qataramerica.org/membership/.  QAIC’s Summer Festival is supported in part by Excelerate Energy and is organized in partnership with Rola Z Productions, Culture Crate, Short Film Lab and UNHCR.   QAIC is a fully accessible family-friendly building with ramp access and elevator access to every floor. We have family facilities as well as prayer rooms. Please contact us at events@qataramerica.org if there is any way we can make your visit more accommodating."
"1685712943-76","https://www.eventbrite.com/d/dc--washington/sustainability/?page=2","Indigo Dyeing 101 w/ Sophie Kanter","https://www.eventbrite.com/e/indigo-dyeing-101-w-sophie-kanter-tickets-568685572857?aff=ebdssbdestsearch","Shop Made in DC","https://www.eventbrite.com/o/shop-made-in-dc-15601914220","Come learn about the wonderful world of indigo in a class perfect for curious creatives. You will receive instruction on what kinds of cloth work best, how to make an indigo vat, and how to make beautiful patterns on your fabric. Everyone will get one (1) tea towel to dye, and are invited to bring a few small items as well. All materials provided. If you have questions email marketing@shopmadeindc.com --For a full refund to your original payment method, attendees must reach out to the Event Organizer for a refund 7 days in advance to the event. If after 7 days before the event, a credit to your account will be given. If an event is postponed, rescheduled, or moved, your tickets are still valid for the new date and no further action is required. Emails will be sent to ticket holders notifying them of any available refund options for the event.-﻿-I am inspired by nature, traditional crafts, and slow fashion. I began my journey with natural dyes in 2014. Through a desire for a new wardrobe free of visible stains, I dyed my own clothing at first. I expanded to anything I could get my hands on, exploring different types of fabrics and plants. Beginning the following year, I enriched myself in the textile community of the San Francisco Bay Area, learning from and being inspired by some truly amazing artists. I continued my art education by attending craft and folk schools around the country, focusing on indigo and natural dyes.My current art practice focuses on using local and seasonal dye plants. With my practice has come a deeper understanding of sustainability. Each day I tune into plants a little bit more, especially aware of how the dye process is a continuation of the life cycle of the plant itself. When I'm not dyeing, I’m teaching at a preschool, playing with flowers, crafting at home and taking care of my many house plants. I can't wait to share more with you!"
"1685712947-77","https://www.eventbrite.com/d/dc--washington/sustainability/?page=2","ABA SEER Nuclear Law Committee Happy Hour","https://www.eventbrite.com/e/aba-seer-nuclear-law-committee-happy-hour-tickets-647730117217?aff=ebdssbdestsearch","","",""
"1685712951-78","https://www.eventbrite.com/d/dc--washington/sustainability/?page=2","Biointensive Agriculture 101","https://www.eventbrite.com/e/biointensive-agriculture-101-tickets-620712316247?aff=ebdssbdestsearch","UDC-CAUSES","https://www.eventbrite.com/o/udc-causes-15554765473","The College of Agriculture, Urban Sustainability and Environmental Sciences (CAUSES),  University of the District of Columbia (UDC), is offering a certificate program in biointensive agriculture at its research farm in Beltsville, Maryland, Firebird Farm. This 15-hour series will cover soil and soil preparation, seed and seedling starting, planting using the biointensive method, cultivating and maintaining healthy plants, and harvesting, storage and planting for the next season. A certificate will be issued upon the successful completion of all five, three-hour, Saturday training sessions.W﻿hat You Will Learn:June 3, 2023:  Soil and Soil Preparation - Participants will learn about soils, soil testing/pH/NPK, soil building, and cultivation techniques.June 10, 2023:  Seed and Seedling Starting - Participants will learn about planting schedules, seed sources, the different characteristics of seeds, seeding greenhouse trays, growing seedlings, and direct seeding.June 17, 2023:  Planting, Using the Biointensive Method - Participants will learn about garden placement/design and the biointensive gardening method.June 24, 2023:  Plant Production and Maintenance - Participants will learn about the different cycles of plant growth, insects, pest management, and garden maintenance.  July 1, 2023:  Harvesting and Preserving the Crop - Participants will learn when and how to harvest common summer crops, storage, ideas about preservation, and value added crops. C﻿OST: $150, payable by check or money order made out to the ""University of the District of Columbia.""LOCATION: University of the District of ColumbiaFirebird Research Farm12001 Old Baltimore PikeBeltsville, MD  20705INSTRUCTOR: Dr. Lavell Merritt, Jr. is a vegetable and small livestock farmer. He has been a food producer for 30 years and has managed farms in Upper Marlboro, Md., Washington, D.C., Ethiopia, Africa, College Station, Texas, and Millican, Texas. His efforts have fed hundreds of families from all scales of income. He has operated farmers' markets, consumer supported agriculture programs, agriculture education programs, restaurants, Texas A&M University dining services, and countless training opportunities for beginning and young farmers."
